actionid,casenumber,actionposition,actiontypecode,actiontype,actionstatuscode,utcstartdate,utcenddate,duration,actioneditororganisation,actioneditordepartment,actioncreatororganisation,actioncreatordepartment,referencetype,actioncallstate
935026306,***MASKED***,23,10,Outgoing call,20,2024-03-15 10:33:33.000000,2024-03-15 10:34:26.000000,0.8833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
935111907,***MASKED***,56,10,Outgoing call,20,2024-03-19 09:53:01.000000,2024-03-19 10:19:08.000000,26.116666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935185413,***MASKED***,57,10,Outgoing call,20,2024-03-21 07:25:31.000000,2024-03-21 07:26:29.000000,0.9666666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935333499,***MASKED***,36,10,Outgoing call,20,2024-03-26 14:36:00.000000,2024-03-26 14:36:12.000000,0.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
935359853,***MASKED***,34,10,Outgoing call,20,2024-03-27 10:08:52.000000,2024-03-27 10:55:56.000000,47.06666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935476025,***MASKED***,7,10,Outgoing call,20,2024-04-02 07:48:05.000000,2024-04-02 07:53:38.000000,5.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
936459954,***MASKED***,99,10,Outgoing call,20,2024-05-07 12:35:39.000000,2024-05-07 12:39:01.000000,3.3666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
936918718,***MASKED***,145,10,Outgoing call,20,2024-05-23 14:47:59.000000,2024-05-23 15:06:46.000000,18.78333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
936943619,***MASKED***,24,10,Outgoing call,20,2024-05-24 09:40:05.000000,2024-05-24 09:40:37.000000,0.5333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
937672645,***MASKED***,25,10,Outgoing call,20,2024-06-19 12:22:07.000000,2024-06-19 12:22:53.000000,0.7666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
937825609,***MASKED***,82,10,Outgoing call,20,2024-06-25 07:22:16.000000,2024-06-25 07:32:15.000000,9.983333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
932843957,***MASKED***,4,10,Outgoing call,20,2024-01-02 04:53:31.000000,2024-01-02 05:19:52.000000,26.35,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932857308,***MASKED***,4,10,Outgoing call,20,2024-01-02 12:14:20.000000,2024-01-02 12:14:57.000000,0.6166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932866483,***MASKED***,4,10,Outgoing call,20,2024-01-02 16:50:12.000000,2024-01-02 17:00:21.000000,10.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932876652,***MASKED***,4,10,Outgoing call,20,2024-01-03 07:25:18.000000,2024-01-03 10:18:51.000000,173.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932877387,***MASKED***,4,10,Outgoing call,20,2024-01-03 07:39:20.000000,2024-01-03 07:40:01.000000,0.6833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932882576,***MASKED***,8,10,Outgoing call,20,2024-01-03 09:23:53.000000,2024-01-03 12:11:48.000000,167.91666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932891136,***MASKED***,3,10,Outgoing call,10,2024-01-03 13:36:00.000000,,,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,
932891738,***MASKED***,4,10,Outgoing call,20,2024-01-03 13:50:25.000000,2024-01-03 13:56:20.000000,5.916666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932901345,***MASKED***,6,10,Outgoing call,20,2024-01-03 20:27:03.000000,2024-01-03 20:38:18.000000,11.25,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
932918442,***MASKED***,11,10,Outgoing call,20,2024-01-04 11:29:12.000000,2024-01-04 11:52:13.000000,23.016666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932921749,***MASKED***,4,10,Outgoing call,20,2024-01-04 13:10:16.000000,2024-01-04 18:29:31.000000,319.25,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932939652,***MASKED***,3,10,Outgoing call,20,2024-01-05 06:51:07.000000,2024-01-05 06:51:46.000000,0.65,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932942288,***MASKED***,4,10,Outgoing call,20,2024-01-05 07:56:44.000000,2024-01-05 07:57:19.000000,0.5833333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932943247,***MASKED***,19,10,Outgoing call,20,2024-01-05 08:18:33.000000,2024-01-05 08:20:27.000000,1.9,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932969975,***MASKED***,4,10,Outgoing call,20,2024-01-08 03:17:07.000000,2024-01-08 06:44:16.000000,207.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932977756,***MASKED***,14,10,Outgoing call,20,2024-01-08 07:56:09.000000,2024-01-08 07:56:13.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932987865,***MASKED***,11,10,Outgoing call,20,2024-01-08 11:20:39.000000,2024-01-08 11:44:16.000000,23.616666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932992575,***MASKED***,7,10,Outgoing call,20,2024-01-08 13:04:35.000000,2024-01-08 13:09:49.000000,5.233333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933013968,***MASKED***,6,10,Outgoing call,20,2024-01-09 06:26:43.000000,2024-01-09 06:28:09.000000,1.4333333333333331,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933018008,***MASKED***,6,10,Outgoing call,20,2024-01-09 07:44:37.000000,2024-01-09 09:05:42.000000,81.08333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933019600,***MASKED***,14,10,Outgoing call,20,2024-01-09 08:16:32.000000,2024-01-09 08:44:35.000000,28.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933020056,***MASKED***,10,10,Outgoing call,20,2024-01-09 08:24:52.000000,2024-01-09 08:24:55.000000,0.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933021593,***MASKED***,3,10,Outgoing call,20,2024-01-09 08:50:55.000000,2024-01-09 08:52:28.000000,1.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933022027,***MASKED***,28,10,Outgoing call,20,2024-01-09 08:57:26.000000,2024-01-09 08:59:58.000000,2.533333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933023853,***MASKED***,3,10,Outgoing call,20,2024-01-09 09:30:21.000000,2024-01-09 09:33:21.000000,3.0,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933026277,***MASKED***,14,10,Outgoing call,20,2024-01-09 10:12:58.000000,2024-01-09 10:17:05.000000,4.116666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933026576,***MASKED***,35,10,Outgoing call,20,2024-01-09 10:18:52.000000,2024-01-09 10:19:01.000000,0.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933041142,***MASKED***,4,10,Outgoing call,20,2024-01-09 15:28:03.000000,2024-01-10 07:13:14.000000,945.1833333333332,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933043830,***MASKED***,12,10,Outgoing call,20,2024-01-09 16:49:21.000000,2024-01-09 16:58:27.000000,9.1,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933047370,***MASKED***,18,10,Outgoing call,20,2024-01-09 21:29:10.000000,2024-01-09 21:40:37.000000,11.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933050638,***MASKED***,12,10,Outgoing call,20,2024-01-10 01:56:47.000000,2024-01-10 02:00:13.000000,3.433333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933056156,***MASKED***,7,10,Outgoing call,20,2024-01-10 07:04:44.000000,2024-01-10 07:04:48.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933056228,***MASKED***,3,10,Outgoing call,20,2024-01-10 07:06:04.000000,2024-01-10 07:08:09.000000,2.083333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933074960,***MASKED***,4,10,Outgoing call,20,2024-01-10 13:41:55.000000,2024-01-10 13:41:59.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933075544,***MASKED***,10,10,Outgoing call,20,2024-01-10 13:52:27.000000,2024-01-10 14:03:08.000000,10.683333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933076031,***MASKED***,4,10,Outgoing call,20,2024-01-10 14:01:03.000000,2024-01-10 14:16:51.000000,15.8,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933079496,***MASKED***,7,10,Outgoing call,20,2024-01-10 15:18:03.000000,2024-01-10 15:27:28.000000,9.416666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933080143,***MASKED***,10,10,Outgoing call,20,2024-01-10 15:35:48.000000,2024-01-10 15:37:49.000000,2.0166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933085430,***MASKED***,7,10,Outgoing call,20,2024-01-10 20:27:21.000000,2024-01-10 20:28:18.000000,0.95,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933093918,***MASKED***,3,10,Outgoing call,20,2024-01-11 06:26:00.000000,2024-01-11 06:26:05.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933100470,***MASKED***,6,10,Outgoing call,20,2024-01-11 08:33:22.000000,2024-01-11 08:58:00.000000,24.633333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933103135,***MASKED***,3,10,Outgoing call,20,2024-01-11 09:15:29.000000,2024-01-11 09:15:36.000000,0.1166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933109669,***MASKED***,11,10,Outgoing call,20,2024-01-11 11:34:22.000000,2024-01-11 13:45:35.000000,131.21666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933110079,***MASKED***,5,10,Outgoing call,20,2024-01-11 11:48:58.000000,2024-01-11 12:09:42.000000,20.73333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933115324,***MASKED***,11,10,Outgoing call,20,2024-01-11 13:36:51.000000,2024-01-11 13:37:57.000000,1.1,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933117199,***MASKED***,9,10,Outgoing call,20,2024-01-11 14:08:58.000000,2024-01-11 14:10:54.000000,1.9333333333333331,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933133267,***MASKED***,10,10,Outgoing call,20,2024-01-12 05:50:06.000000,2024-01-12 05:50:50.000000,0.7333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933138844,***MASKED***,8,10,Outgoing call,20,2024-01-12 07:56:32.000000,2024-01-12 08:05:02.000000,8.5,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933149060,***MASKED***,15,10,Outgoing call,20,2024-01-12 10:55:58.000000,2024-01-12 12:58:07.000000,122.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933149167,***MASKED***,8,10,Outgoing call,20,2024-01-12 10:58:17.000000,2024-01-12 11:02:43.000000,4.433333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933153257,***MASKED***,4,10,Outgoing call,20,2024-01-12 12:45:59.000000,2024-01-12 13:15:41.000000,29.7,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933162970,***MASKED***,4,10,Outgoing call,20,2024-01-12 17:18:49.000000,2024-01-12 17:20:41.000000,1.8666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933165384,***MASKED***,16,10,Outgoing call,20,2024-01-12 20:52:59.000000,2024-01-12 21:03:45.000000,10.766666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933170599,***MASKED***,3,10,Outgoing call,20,2024-01-14 21:34:57.000000,2024-01-14 21:55:26.000000,20.48333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933171277,***MASKED***,18,10,Outgoing call,20,2024-01-15 00:20:01.000000,2024-01-15 00:23:45.000000,3.733333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933178348,***MASKED***,3,10,Outgoing call,20,2024-01-15 06:36:03.000000,2024-01-15 06:36:09.000000,0.1,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933191896,***MASKED***,15,10,Outgoing call,20,2024-01-15 10:12:00.000000,2024-01-15 10:13:03.000000,1.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933198423,***MASKED***,26,10,Outgoing call,20,2024-01-15 12:41:47.000000,2024-01-15 13:17:39.000000,35.86666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933214112,***MASKED***,6,10,Outgoing call,20,2024-01-15 19:44:12.000000,2024-01-15 19:56:15.000000,12.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933215996,***MASKED***,3,10,Outgoing call,20,2024-01-15 23:50:02.000000,2024-01-15 23:51:02.000000,1.0,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933218204,***MASKED***,3,10,Outgoing call,20,2024-01-16 01:55:52.000000,2024-01-16 02:09:46.000000,13.9,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933220867,***MASKED***,10,10,Outgoing call,20,2024-01-16 05:38:11.000000,2024-01-16 05:44:16.000000,6.083333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933230411,***MASKED***,9,10,Outgoing call,20,2024-01-16 08:56:11.000000,2024-01-16 09:44:34.000000,48.38333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933230602,***MASKED***,5,10,Outgoing call,20,2024-01-16 08:59:33.000000,2024-01-17 10:02:07.000000,1502.5666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933234505,***MASKED***,6,10,Outgoing call,20,2024-01-16 10:11:13.000000,2024-01-16 10:30:38.000000,19.416666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933242752,***MASKED***,15,10,Outgoing call,20,2024-01-16 13:21:16.000000,2024-01-16 14:03:13.000000,41.95,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933244247,***MASKED***,8,10,Outgoing call,20,2024-01-16 13:44:30.000000,2024-01-16 13:45:34.000000,1.0666666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933248332,***MASKED***,16,10,Outgoing call,20,2024-01-16 14:47:13.000000,2024-01-16 14:56:54.000000,9.683333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933251655,***MASKED***,13,10,Outgoing call,20,2024-01-16 15:51:12.000000,2024-01-16 15:52:41.000000,1.4833333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933255938,***MASKED***,11,10,Outgoing call,20,2024-01-16 19:18:54.000000,2024-01-16 19:36:52.000000,17.966666666666665,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933256601,***MASKED***,3,10,Outgoing call,20,2024-01-16 19:50:49.000000,2024-01-16 20:16:16.000000,25.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933256650,***MASKED***,6,10,Outgoing call,20,2024-01-16 19:54:02.000000,2024-01-16 20:28:35.000000,34.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933261485,***MASKED***,3,10,Outgoing call,20,2024-01-17 02:11:11.000000,2024-01-17 02:11:41.000000,0.5,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933269761,***MASKED***,3,10,Outgoing call,20,2024-01-17 07:55:39.000000,2024-01-17 07:56:12.000000,0.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933270666,***MASKED***,4,10,Outgoing call,20,2024-01-17 08:12:35.000000,2024-01-17 08:22:02.000000,9.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933272644,***MASKED***,13,10,Outgoing call,20,2024-01-17 08:47:24.000000,2024-01-17 08:49:28.000000,2.066666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933287310,***MASKED***,17,10,Outgoing call,20,2024-01-17 13:47:47.000000,2024-01-17 14:53:01.000000,65.23333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933287841,***MASKED***,5,10,Outgoing call,20,2024-01-17 13:55:29.000000,2024-01-17 14:01:40.000000,6.183333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933292707,***MASKED***,6,10,Outgoing call,20,2024-01-17 15:25:58.000000,2024-01-17 15:27:15.000000,1.2833333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933297363,***MASKED***,4,10,Outgoing call,20,2024-01-17 18:20:15.000000,2024-01-17 18:25:27.000000,5.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933299721,***MASKED***,4,10,Outgoing call,20,2024-01-17 21:10:53.000000,2024-01-17 21:15:21.000000,4.466666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933308836,***MASKED***,29,10,Outgoing call,20,2024-01-18 07:07:48.000000,2024-01-18 07:07:50.000000,0.0333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933323248,***MASKED***,20,10,Outgoing call,20,2024-01-18 11:58:11.000000,2024-01-18 12:07:25.000000,9.233333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933329042,***MASKED***,13,10,Outgoing call,20,2024-01-18 13:50:09.000000,2024-01-18 14:00:18.000000,10.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933330029,***MASKED***,3,10,Outgoing call,20,2024-01-18 14:08:50.000000,2024-01-18 14:44:20.000000,35.5,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933332650,***MASKED***,5,10,Outgoing call,20,2024-01-18 14:59:30.000000,2024-01-18 15:03:33.000000,4.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933343807,***MASKED***,17,10,Outgoing call,20,2024-01-19 03:13:47.000000,2024-01-19 03:13:53.000000,0.1,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933346724,***MASKED***,5,10,Outgoing call,20,2024-01-19 06:26:22.000000,2024-01-19 06:28:07.000000,1.75,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933347470,***MASKED***,10,10,Outgoing call,20,2024-01-19 06:42:58.000000,2024-01-19 06:46:31.000000,3.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933352828,***MASKED***,9,10,Outgoing call,20,2024-01-19 08:36:46.000000,2024-01-19 08:37:08.000000,0.3666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933358184,***MASKED***,4,10,Outgoing call,20,2024-01-19 10:28:16.000000,2024-01-19 10:30:58.000000,2.7,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933358869,***MASKED***,6,10,Outgoing call,20,2024-01-19 10:44:54.000000,2024-01-19 10:48:14.000000,3.333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933358873,***MASKED***,46,10,Outgoing call,20,2024-01-19 10:45:01.000000,2024-01-19 10:45:49.000000,0.8,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933368525,***MASKED***,3,10,Outgoing call,20,2024-01-19 14:40:58.000000,2024-01-19 14:57:08.000000,16.166666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933374392,***MASKED***,5,10,Outgoing call,20,2024-01-19 18:24:11.000000,2024-01-19 18:27:07.000000,2.933333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933383604,***MASKED***,4,10,Outgoing call,20,2024-01-21 20:45:12.000000,2024-01-21 20:46:24.000000,1.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933398873,***MASKED***,5,10,Outgoing call,20,2024-01-22 08:38:33.000000,2024-01-22 08:39:37.000000,1.0666666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933399223,***MASKED***,3,10,Outgoing call,20,2024-01-22 08:43:06.000000,2024-01-22 08:44:25.000000,1.3166666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933409415,***MASKED***,6,10,Outgoing call,20,2024-01-22 12:14:18.000000,2024-01-22 12:45:02.000000,30.73333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933420030,***MASKED***,9,10,Outgoing call,20,2024-01-22 15:16:13.000000,2024-01-22 15:35:36.000000,19.383333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933420922,***MASKED***,9,10,Outgoing call,20,2024-01-22 15:34:53.000000,2024-01-22 15:39:44.000000,4.85,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933425478,***MASKED***,4,10,Outgoing call,20,2024-01-22 18:42:01.000000,2024-01-22 18:59:39.000000,17.633333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933425890,***MASKED***,14,10,Outgoing call,20,2024-01-22 19:13:04.000000,2024-01-22 19:14:23.000000,1.3166666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933430045,***MASKED***,4,10,Outgoing call,20,2024-01-23 01:34:02.000000,2024-01-23 01:41:38.000000,7.6,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933431600,***MASKED***,3,10,Outgoing call,20,2024-01-23 03:10:13.000000,2024-01-23 03:11:15.000000,1.0333333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933436199,***MASKED***,5,10,Outgoing call,20,2024-01-23 06:51:36.000000,2024-01-23 06:51:48.000000,0.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933437182,***MASKED***,11,10,Outgoing call,20,2024-01-23 07:11:36.000000,2024-01-23 07:45:32.000000,33.93333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933445093,***MASKED***,24,10,Outgoing call,20,2024-01-23 09:33:33.000000,2024-01-23 15:11:52.000000,338.31666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933452548,***MASKED***,7,10,Outgoing call,20,2024-01-23 12:28:09.000000,2024-01-23 12:59:34.000000,31.416666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933455955,***MASKED***,7,10,Outgoing call,20,2024-01-23 13:28:50.000000,2024-01-23 13:33:04.000000,4.233333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933458930,***MASKED***,22,10,Outgoing call,20,2024-01-23 14:18:02.000000,2024-01-23 14:18:34.000000,0.5333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933462803,***MASKED***,23,10,Outgoing call,20,2024-01-23 15:30:48.000000,2024-01-23 16:05:04.000000,34.266666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933464790,***MASKED***,5,10,Outgoing call,20,2024-01-23 16:23:45.000000,2024-01-23 16:24:36.000000,0.85,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933465807,***MASKED***,30,10,Outgoing call,20,2024-01-23 17:01:06.000000,2024-01-23 17:01:25.000000,0.3166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933467830,***MASKED***,17,10,Outgoing call,20,2024-01-23 19:14:17.000000,2024-01-23 19:27:16.000000,12.983333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933469819,***MASKED***,44,10,Outgoing call,20,2024-01-23 21:49:13.000000,2024-01-23 22:29:26.000000,40.21666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933470147,***MASKED***,5,10,Outgoing call,20,2024-01-23 22:24:26.000000,2024-01-23 22:34:08.000000,9.7,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933470926,***MASKED***,3,10,Outgoing call,20,2024-01-24 00:18:49.000000,2024-01-24 00:18:53.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933471610,***MASKED***,33,10,Outgoing call,20,2024-01-24 01:01:33.000000,2024-01-24 01:02:04.000000,0.5166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933496853,***MASKED***,3,10,Outgoing call,20,2024-01-24 13:30:05.000000,2024-01-24 13:30:42.000000,0.6166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933498298,***MASKED***,22,10,Outgoing call,20,2024-01-24 13:49:47.000000,2024-01-24 13:51:11.000000,1.4,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933498833,***MASKED***,28,10,Outgoing call,20,2024-01-24 13:59:17.000000,2024-01-24 14:00:55.000000,1.6333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933500662,***MASKED***,7,10,Outgoing call,20,2024-01-24 14:30:45.000000,2024-01-24 15:27:32.000000,56.78333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933506361,***MASKED***,11,10,Outgoing call,20,2024-01-24 16:51:35.000000,2024-01-24 16:52:33.000000,0.9666666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933506580,***MASKED***,29,10,Outgoing call,20,2024-01-24 17:03:52.000000,2024-01-24 17:13:29.000000,9.616666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933507816,***MASKED***,14,10,Outgoing call,20,2024-01-24 18:35:36.000000,2024-01-24 18:43:46.000000,8.166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933511610,***MASKED***,9,10,Outgoing call,20,2024-01-25 00:47:51.000000,2024-01-25 00:49:54.000000,2.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933519071,***MASKED***,8,10,Outgoing call,20,2024-01-25 07:03:08.000000,2024-01-25 07:10:40.000000,7.533333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933526792,***MASKED***,11,10,Outgoing call,20,2024-01-25 09:27:25.000000,2024-01-25 11:17:39.000000,110.23333333333332,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933532207,***MASKED***,11,10,Outgoing call,20,2024-01-25 11:15:31.000000,2024-01-25 11:16:33.000000,1.0333333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933532931,***MASKED***,3,10,Outgoing call,20,2024-01-25 11:37:18.000000,2024-01-25 11:37:41.000000,0.3833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
933533527,***MASKED***,7,10,Outgoing call,20,2024-01-25 11:56:53.000000,2024-01-25 11:57:08.000000,0.25,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933538780,***MASKED***,3,10,Outgoing call,20,2024-01-25 13:40:52.000000,2024-01-25 13:52:59.000000,12.116666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933549184,***MASKED***,9,10,Outgoing call,20,2024-01-25 17:41:41.000000,2024-01-25 17:47:49.000000,6.133333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
